Local time,Open,High,Low,Close,Volume
21.07.2020 09:09:00.000 GMT-0300,9302,9303,9302,9302,0.0003
21.07.2020 09:10:00.000 GMT-0300,9299,9301,9299,9301,0.0003
21.07.2020 09:11:00.000 GMT-0300,9301,9301,9300,9301,0.0009
21.07.2020 09:12:00.000 GMT-0300,9301,9301,9300,9301,0.0008
21.07.2020 09:13:00.000 GMT-0300,9301,9301,9300,9300,0.0005
21.07.2020 09:14:00.000 GMT-0300,9300,9300,9298,9299,0.0004
21.07.2020 09:15:00.000 GMT-0300,9299,9302,9298,9301,0.0007
21.07.2020 09:16:00.000 GMT-0300,9301,9330,9301,9330,0.0013
21.07.2020 09:17:00.000 GMT-0300,9330,9346,9328,9328,0.0046
21.07.2020 09:18:00.000 GMT-0300,9328,9333,9323,9328,0.002
21.07.2020 09:19:00.000 GMT-0300,9328,9328,9325,9326,0.0017
21.07.2020 09:20:00.000 GMT-0300,9326,9334,9323,9334,0.0021
21.07.2020 09:21:00.000 GMT-0300,9334,9335,9329,9330,0.0022
21.07.2020 09:22:00.000 GMT-0300,9330,9337,9330,9333,0.0028
21.07.2020 09:23:00.000 GMT-0300,9333,9333,9329,9331,0.0002
21.07.2020 09:24:00.000 GMT-0300,9330,9334,9330,9333,0.0008
21.07.2020 09:25:00.000 GMT-0300,9333,9334,9333,9334,0.0007
21.07.2020 09:26:00.000 GMT-0300,9333,9333,9331,9331,0.0014
21.07.2020 09:27:00.000 GMT-0300,9331,9334,9331,9334,0.001
21.07.2020 09:28:00.000 GMT-0300,9334,9339,9334,9339,0.0007
21.07.2020 09:29:00.000 GMT-0300,9339,9340,9335,9340,0.0014
21.07.2020 09:30:00.000 GMT-0300,9340,9344,9340,9342,0.001
21.07.2020 09:31:00.000 GMT-0300,9341,9342,9336,9336,0.0028
21.07.2020 09:32:00.000 GMT-0300,9337,9337,9335,9336,0.0019
21.07.2020 09:33:00.000 GMT-0300,9336,9340,9336,9339,0.0014
21.07.2020 09:34:00.000 GMT-0300,9338,9342,9338,9342,0.0011
21.07.2020 09:35:00.000 GMT-0300,9342,9344,9342,9343,0.0006
21.07.2020 09:36:00.000 GMT-0300,9342,9343,9341,9343,0.0009
21.07.2020 09:37:00.000 GMT-0300,9343,9343,9342,9342,0.0009
21.07.2020 09:38:00.000 GMT-0300,9342,9342,9338,9338,0.0016
21.07.2020 09:39:00.000 GMT-0300,9339,9340,9329,9329,0.0016
21.07.2020 09:40:00.000 GMT-0300,9329,9333,9329,9330,0.0004
21.07.2020 09:41:00.000 GMT-0300,9331,9333,9331,9331,0.0008
21.07.2020 09:42:00.000 GMT-0300,9331,9331,9331,9331,0.0028
21.07.2020 09:43:00.000 GMT-0300,9331,9340,9330,9339,0.0017
21.07.2020 09:44:00.000 GMT-0300,9339,9341,9329,9329,0.0038
21.07.2020 09:45:00.000 GMT-0300,9329,9330,9329,9329,0.0003
21.07.2020 09:46:00.000 GMT-0300,9329,9329,9329,9329,0.0002
21.07.2020 09:47:00.000 GMT-0300,9329,9329,9327,9327,0.0005
21.07.2020 09:48:00.000 GMT-0300,9327,9327,9308,9308,0.002
21.07.2020 09:49:00.000 GMT-0300,9308,9317,9307,9315,0.0013
21.07.2020 09:50:00.000 GMT-0300,9315,9317,9315,9316,0.0014
21.07.2020 09:51:00.000 GMT-0300,9316,9316,9311,9313,0.0038
21.07.2020 09:52:00.000 GMT-0300,9313,9315,9312,9315,0.0047
21.07.2020 09:53:00.000 GMT-0300,9315,9317,9315,9317,0.0007
21.07.2020 09:54:00.000 GMT-0300,9317,9318,9316,9316,0.0008
21.07.2020 09:55:00.000 GMT-0300,9316,9318,9316,9318,0.0001
21.07.2020 09:56:00.000 GMT-0300,9318,9318,9318,9318,0.0003
21.07.2020 09:57:00.000 GMT-0300,9318,9318,9317,9318,0.0005
21.07.2020 09:58:00.000 GMT-0300,9319,9331,9318,9323,0.0022
21.07.2020 09:59:00.000 GMT-0300,9323,9324,9321,9321,0.0015
21.07.2020 10:00:00.000 GMT-0300,9322,9322,9321,9322,0.0004
21.07.2020 10:01:00.000 GMT-0300,9322,9326,9321,9326,0.0012
21.07.2020 10:02:00.000 GMT-0300,9326,9342,9326,9342,0.0027
21.07.2020 10:03:00.000 GMT-0300,9342,9362,9341,9350,0.0039
21.07.2020 10:04:00.000 GMT-0300,9350,9350,9350,9350,0.0005
21.07.2020 10:05:00.000 GMT-0300,9350,9350,9349,9349,0.001
21.07.2020 10:06:00.000 GMT-0300,9349,9349,9344,9346,0.0017
21.07.2020 10:07:00.000 GMT-0300,9346,9348,9346,9346,0.0015
21.07.2020 10:08:00.000 GMT-0300,9346,9346,9340,9344,0.0026
21.07.2020 10:09:00.000 GMT-0300,9344,9346,9341,9344,0.0013
21.07.2020 10:10:00.000 GMT-0300,9343,9349,9343,9347,0.0033
21.07.2020 10:11:00.000 GMT-0300,9348,9348,9346,9348,0.0016
21.07.2020 10:12:00.000 GMT-0300,9348,9348,9347,9348,0.0013
21.07.2020 10:13:00.000 GMT-0300,9348,9348,9344,9347,0.0029
21.07.2020 10:14:00.000 GMT-0300,9347,9351,9347,9349,0.0054
21.07.2020 10:15:00.000 GMT-0300,9349,9354,9349,9351,0.0016
21.07.2020 10:16:00.000 GMT-0300,9351,9352,9350,9351,0.0005
21.07.2020 10:17:00.000 GMT-0300,9351,9351,9347,9348,0.0015
21.07.2020 10:18:00.000 GMT-0300,9347,9348,9347,9347,0.0005
21.07.2020 10:19:00.000 GMT-0300,9347,9351,9347,9348,0.001
21.07.2020 10:20:00.000 GMT-0300,9348,9361,9348,9361,0.001
21.07.2020 10:21:00.000 GMT-0300,9361,9361,9353,9355,0.001
21.07.2020 10:22:00.000 GMT-0300,9355,9357,9355,9356,0.0028
21.07.2020 10:23:00.000 GMT-0300,9356,9359,9356,9359,0.0042
21.07.2020 10:24:00.000 GMT-0300,9359,9364,9359,9361,0.0033
21.07.2020 10:25:00.000 GMT-0300,9361,9367,9361,9367,0.0009
21.07.2020 10:26:00.000 GMT-0300,9367,9371,9366,9366,0.0018
21.07.2020 10:27:00.000 GMT-0300,9366,9368,9366,9368,0.0021
21.07.2020 10:28:00.000 GMT-0300,9368,9381,9368,9375,0.0028
21.07.2020 10:29:00.000 GMT-0300,9375,9375,9374,9375,0.0007
21.07.2020 10:30:00.000 GMT-0300,9375,9377,9371,9371,0.002
21.07.2020 10:31:00.000 GMT-0300,9369,9371,9351,9357,0.0028
21.07.2020 10:32:00.000 GMT-0300,9357,9358,9355,9355,0.0014
21.07.2020 10:33:00.000 GMT-0300,9355,9356,9348,9349,0.0019
21.07.2020 10:34:00.000 GMT-0300,9349,9349,9345,9346,0.0011
21.07.2020 10:35:00.000 GMT-0300,9346,9351,9346,9351,0.0015
21.07.2020 10:36:00.000 GMT-0300,9351,9357,9351,9356,0.0022
21.07.2020 10:37:00.000 GMT-0300,9356,9357,9353,9357,0.0017
21.07.2020 10:38:00.000 GMT-0300,9357,9358,9357,9358,0.0009
21.07.2020 10:39:00.000 GMT-0300,9359,9360,9357,9359,0.0019
21.07.2020 10:40:00.000 GMT-0300,9359,9360,9357,9358,0.0022
21.07.2020 10:41:00.000 GMT-0300,9358,9359,9358,9359,0.0014
21.07.2020 10:42:00.000 GMT-0300,9359,9360,9359,9359,0.0023
21.07.2020 10:43:00.000 GMT-0300,9359,9360,9359,9360,0.0013
21.07.2020 10:44:00.000 GMT-0300,9359,9360,9356,9357,0.0013
21.07.2020 10:45:00.000 GMT-0300,9356,9356,9352,9356,0.0035
21.07.2020 10:46:00.000 GMT-0300,9356,9356,9353,9353,0.0005
21.07.2020 10:47:00.000 GMT-0300,9353,9353,9348,9348,0.0011
21.07.2020 10:48:00.000 GMT-0300,9348,9348,9345,9347,0.0004
21.07.2020 10:49:00.000 GMT-0300,9347,9356,9347,9356,0.0013
21.07.2020 10:50:00.000 GMT-0300,9356,9357,9353,9353,0.0019
21.07.2020 10:51:00.000 GMT-0300,9352,9353,9349,9350,0.0011
21.07.2020 10:52:00.000 GMT-0300,9350,9350,9348,9349,0.0027
21.07.2020 10:53:00.000 GMT-0300,9349,9349,9339,9340,0.0031
21.07.2020 10:54:00.000 GMT-0300,9340,9351,9340,9350,0.002
21.07.2020 10:55:00.000 GMT-0300,9351,9352,9347,9350,0.0012
21.07.2020 10:56:00.000 GMT-0300,9350,9355,9350,9354,0.002
21.07.2020 10:57:00.000 GMT-0300,9354,9355,9354,9355,0.0008
21.07.2020 10:58:00.000 GMT-0300,9353,9358,9353,9358,0.0006
21.07.2020 10:59:00.000 GMT-0300,9358,9359,9358,9359,0.003
21.07.2020 11:00:00.000 GMT-0300,9359,9367,9359,9365,0.0017
21.07.2020 11:01:00.000 GMT-0300,9365,9369,9365,9366,0.0014
21.07.2020 11:02:00.000 GMT-0300,9366,9366,9365,9365,0.0008
21.07.2020 11:03:00.000 GMT-0300,9365,9365,9357,9357,0.0022
21.07.2020 11:04:00.000 GMT-0300,9356,9357,9356,9356,0.0008
21.07.2020 11:05:00.000 GMT-0300,9356,9356,9355,9355,0.0003
21.07.2020 11:06:00.000 GMT-0300,9355,9355,9354,9354,0.0019
21.07.2020 11:07:00.000 GMT-0300,9354,9355,9353,9354,0.0024
21.07.2020 11:08:00.000 GMT-0300,9355,9355,9354,9354,0.0003
21.07.2020 11:09:00.000 GMT-0300,9354,9354,9354,9354,0.0003
21.07.2020 11:10:00.000 GMT-0300,9354,9361,9353,9359,0.0018
21.07.2020 11:11:00.000 GMT-0300,9359,9360,9358,9358,0.0003
21.07.2020 11:12:00.000 GMT-0300,9358,9359,9358,9359,0.0001
21.07.2020 11:13:00.000 GMT-0300,9359,9361,9358,9361,0.0004
21.07.2020 11:14:00.000 GMT-0300,9362,9362,9360,9362,0.001
21.07.2020 11:15:00.000 GMT-0300,9362,9362,9358,9361,0.0007
21.07.2020 11:16:00.000 GMT-0300,9361,9361,9354,9354,0.0001
21.07.2020 11:17:00.000 GMT-0300,9354,9354,9353,9354,0.0001
21.07.2020 11:18:00.000 GMT-0300,9353,9355,9353,9354,0.0007
21.07.2020 11:19:00.000 GMT-0300,9355,9355,9346,9346,0.0027
21.07.2020 11:20:00.000 GMT-0300,9346,9346,9339,9340,0.0016
21.07.2020 11:21:00.000 GMT-0300,9340,9340,9340,9340,0.0008
21.07.2020 11:22:00.000 GMT-0300,9340,9341,9340,9341,0.0012
21.07.2020 11:23:00.000 GMT-0300,9341,9342,9341,9342,0.0003
21.07.2020 11:24:00.000 GMT-0300,9342,9342,9341,9341,0.0003
21.07.2020 11:25:00.000 GMT-0300,9341,9342,9341,9342,0.0004
21.07.2020 11:26:00.000 GMT-0300,9342,9342,9341,9341,0.0017
21.07.2020 11:27:00.000 GMT-0300,9341,9342,9340,9341,0.0025
21.07.2020 11:28:00.000 GMT-0300,9341,9341,9335,9335,0.0017
21.07.2020 11:29:00.000 GMT-0300,9335,9335,9331,9332,0.0021
21.07.2020 11:30:00.000 GMT-0300,9332,9332,9331,9331,0.0032
21.07.2020 11:31:00.000 GMT-0300,9331,9336,9331,9335,0.0023
21.07.2020 11:32:00.000 GMT-0300,9336,9336,9333,9334,0.0023
21.07.2020 11:33:00.000 GMT-0300,9332,9332,9327,9327,0.0007
21.07.2020 11:34:00.000 GMT-0300,9327,9331,9327,9329,0.0011
21.07.2020 11:35:00.000 GMT-0300,9330,9333,9330,9332,0.001
21.07.2020 11:36:00.000 GMT-0300,9332,9334,9331,9334,0.0009
21.07.2020 11:37:00.000 GMT-0300,9334,9335,9332,9335,0.0007
21.07.2020 11:38:00.000 GMT-0300,9336,9336,9335,9336,0.0004
21.07.2020 11:39:00.000 GMT-0300,9336,9337,9335,9336,0.0004
21.07.2020 11:40:00.000 GMT-0300,9336,9338,9335,9336,0.0005
21.07.2020 11:41:00.000 GMT-0300,9336,9338,9336,9337,0.0007
21.07.2020 11:42:00.000 GMT-0300,9337,9339,9337,9337,0.0005
21.07.2020 11:43:00.000 GMT-0300,9337,9337,9333,9334,0.0009
21.07.2020 11:44:00.000 GMT-0300,9334,9334,9329,9329,0.0005
21.07.2020 11:45:00.000 GMT-0300,9329,9329,9324,9324,0.0017
21.07.2020 11:46:00.000 GMT-0300,9324,9324,9323,9323,0.0016
21.07.2020 11:47:00.000 GMT-0300,9323,9323,9317,9317,0.0017
21.07.2020 11:48:00.000 GMT-0300,9317,9317,9316,9317,0.0007
21.07.2020 11:49:00.000 GMT-0300,9317,9317,9316,9317,0.0007
21.07.2020 11:50:00.000 GMT-0300,9317,9318,9317,9318,0.0006
21.07.2020 11:51:00.000 GMT-0300,9318,9318,9316,9317,0.0005
21.07.2020 11:52:00.000 GMT-0300,9317,9322,9317,9321,0.0006
21.07.2020 11:53:00.000 GMT-0300,9321,9322,9319,9320,0.0015
21.07.2020 11:54:00.000 GMT-0300,9321,9322,9319,9320,0.0013
21.07.2020 11:55:00.000 GMT-0300,9320,9321,9320,9321,0.0008
21.07.2020 11:56:00.000 GMT-0300,9319,9322,9319,9322,0.0004
21.07.2020 11:57:00.000 GMT-0300,9323,9324,9322,9323,0.0003
21.07.2020 11:58:00.000 GMT-0300,9324,9325,9323,9323,0.0003
21.07.2020 11:59:00.000 GMT-0300,9323,9325,9323,9323,0.0001
21.07.2020 12:00:00.000 GMT-0300,9325,9327,9325,9327,0.0007
21.07.2020 12:01:00.000 GMT-0300,9328,9331,9326,9329,0.0007
21.07.2020 12:02:00.000 GMT-0300,9329,9332,9329,9332,0.0003
21.07.2020 12:03:00.000 GMT-0300,9332,9333,9332,9332,0.0003
21.07.2020 12:04:00.000 GMT-0300,9330,9333,9330,9331,0.001
21.07.2020 12:05:00.000 GMT-0300,9332,9332,9326,9326,0.0009
21.07.2020 12:06:00.000 GMT-0300,9326,9326,9319,9319,0.0009
21.07.2020 12:07:00.000 GMT-0300,9319,9319,9317,9319,0.0004
21.07.2020 12:08:00.000 GMT-0300,9319,9319,9317,9317,0.0002
21.07.2020 12:09:00.000 GMT-0300,9317,9317,9316,9316,0.0003
21.07.2020 12:10:00.000 GMT-0300,9316,9316,9313,9313,0.0008
21.07.2020 12:11:00.000 GMT-0300,9313,9313,9307,9307,0.0007
21.07.2020 12:12:00.000 GMT-0300,9307,9307,9303,9303,0.0002
21.07.2020 12:13:00.000 GMT-0300,9303,9303,9296,9297,0.0015
21.07.2020 12:14:00.000 GMT-0300,9297,9302,9297,9300,0.0009
21.07.2020 12:15:00.000 GMT-0300,9300,9301,9299,9301,0.001
21.07.2020 12:16:00.000 GMT-0300,9301,9303,9301,9303,0.0005
21.07.2020 12:17:00.000 GMT-0300,9303,9308,9301,9307,0.0017
21.07.2020 12:18:00.000 GMT-0300,9307,9309,9303,9303,0.0009
21.07.2020 12:19:00.000 GMT-0300,9303,9304,9302,9302,0.0023
21.07.2020 12:20:00.000 GMT-0300,9302,9305,9300,9304,0.0013
21.07.2020 12:21:00.000 GMT-0300,9304,9306,9304,9305,0.0009
21.07.2020 12:22:00.000 GMT-0300,9305,9306,9304,9306,0.0011
21.07.2020 12:23:00.000 GMT-0300,9306,9310,9306,9310,0.001
21.07.2020 12:24:00.000 GMT-0300,9310,9310,9310,9310,0.0003
21.07.2020 12:25:00.000 GMT-0300,9310,9310,9307,9307,0.001
21.07.2020 12:26:00.000 GMT-0300,9307,9307,9305,9305,0.0006
21.07.2020 12:27:00.000 GMT-0300,9304,9306,9304,9305,0.0004
21.07.2020 12:28:00.000 GMT-0300,9305,9306,9305,9306,0.0005
21.07.2020 12:29:00.000 GMT-0300,9306,9307,9304,9307,0.0007
21.07.2020 12:30:00.000 GMT-0300,9310,9310,9306,9307,0.0011
21.07.2020 12:31:00.000 GMT-0300,9307,9307,9306,9306,0.0006
21.07.2020 12:32:00.000 GMT-0300,9306,9306,9305,9305,0.0004
21.07.2020 12:33:00.000 GMT-0300,9305,9305,9304,9304,0.0001
21.07.2020 12:34:00.000 GMT-0300,9304,9305,9304,9304,0.0005
21.07.2020 12:35:00.000 GMT-0300,9304,9305,9304,9304,0.0005
21.07.2020 12:36:00.000 GMT-0300,9304,9304,9304,9304,0
21.07.2020 12:37:00.000 GMT-0300,9304,9304,9304,9304,0.0001
21.07.2020 12:38:00.000 GMT-0300,9304,9304,9304,9304,0.0001
21.07.2020 12:39:00.000 GMT-0300,9304,9305,9303,9305,0.0005
21.07.2020 12:40:00.000 GMT-0300,9305,9305,9304,9305,0.0005
21.07.2020 12:41:00.000 GMT-0300,9305,9305,9304,9305,0.0008
21.07.2020 12:42:00.000 GMT-0300,9305,9305,9302,9304,0.0005
21.07.2020 12:43:00.000 GMT-0300,9304,9307,9302,9302,0.0007
21.07.2020 12:44:00.000 GMT-0300,9302,9303,9301,9301,0.0013
21.07.2020 12:45:00.000 GMT-0300,9302,9302,9299,9300,0.0012
21.07.2020 12:46:00.000 GMT-0300,9299,9302,9299,9302,0.001
21.07.2020 12:47:00.000 GMT-0300,9302,9303,9302,9302,0.0004
21.07.2020 12:48:00.000 GMT-0300,9303,9305,9302,9302,0.0017
21.07.2020 12:49:00.000 GMT-0300,9304,9305,9304,9304,0.0016
21.07.2020 12:50:00.000 GMT-0300,9306,9306,9305,9305,0.0003
21.07.2020 12:51:00.000 GMT-0300,9305,9305,9303,9303,0.0005
21.07.2020 12:52:00.000 GMT-0300,9303,9304,9302,9304,0.0007
21.07.2020 12:53:00.000 GMT-0300,9304,9304,9303,9303,0.0007
21.07.2020 12:54:00.000 GMT-0300,9303,9303,9303,9303,0.0002
21.07.2020 12:55:00.000 GMT-0300,9302,9302,9295,9295,0.0017
21.07.2020 12:56:00.000 GMT-0300,9295,9295,9295,9295,0.0005
21.07.2020 12:57:00.000 GMT-0300,9294,9294,9279,9281,0.0021
21.07.2020 12:58:00.000 GMT-0300,9281,9283,9280,9281,0.001
21.07.2020 12:59:00.000 GMT-0300,9281,9283,9281,9283,0.0011
21.07.2020 13:00:00.000 GMT-0300,9284,9284,9281,9281,0.0016
21.07.2020 13:01:00.000 GMT-0300,9281,9289,9281,9287,0.0011
21.07.2020 13:02:00.000 GMT-0300,9286,9287,9286,9286,0.0008
21.07.2020 13:03:00.000 GMT-0300,9286,9286,9284,9284,0.001
21.07.2020 13:04:00.000 GMT-0300,9284,9284,9279,9279,0.0009
21.07.2020 13:05:00.000 GMT-0300,9279,9280,9271,9271,0.0011
21.07.2020 13:06:00.000 GMT-0300,9271,9276,9270,9275,0.0016
21.07.2020 13:07:00.000 GMT-0300,9275,9277,9274,9276,0.0013
21.07.2020 13:08:00.000 GMT-0300,9276,9277,9271,9273,0.0018
21.07.2020 13:09:00.000 GMT-0300,9273,9273,9272,9272,0.0011
21.07.2020 13:10:00.000 GMT-0300,9272,9273,9272,9272,0.0008
21.07.2020 13:11:00.000 GMT-0300,9272,9275,9272,9275,0.0008
21.07.2020 13:12:00.000 GMT-0300,9275,9279,9273,9279,0.0012
21.07.2020 13:13:00.000 GMT-0300,9280,9280,9278,9278,0.0008
21.07.2020 13:14:00.000 GMT-0300,9277,9279,9277,9278,0.0019
21.07.2020 13:15:00.000 GMT-0300,9278,9278,9277,9278,0.0014
21.07.2020 13:16:00.000 GMT-0300,9279,9281,9279,9281,0.0006
21.07.2020 13:17:00.000 GMT-0300,9281,9284,9281,9284,0.0007
21.07.2020 13:18:00.000 GMT-0300,9284,9291,9284,9291,0.002
21.07.2020 13:19:00.000 GMT-0300,9291,9293,9289,9289,0.0012
21.07.2020 13:20:00.000 GMT-0300,9289,9289,9287,9287,0.0007
21.07.2020 13:21:00.000 GMT-0300,9287,9287,9285,9287,0.0002
21.07.2020 13:22:00.000 GMT-0300,9287,9287,9287,9287,0.0003
21.07.2020 13:23:00.000 GMT-0300,9287,9292,9287,9292,0.0008
21.07.2020 13:24:00.000 GMT-0300,9292,9297,9292,9297,0.0009
21.07.2020 13:25:00.000 GMT-0300,9297,9298,9295,9297,0.0007
21.07.2020 13:26:00.000 GMT-0300,9298,9300,9298,9299,0.001
21.07.2020 13:27:00.000 GMT-0300,9300,9301,9299,9300,0.001
21.07.2020 13:28:00.000 GMT-0300,9300,9300,9297,9297,0.0015
21.07.2020 13:29:00.000 GMT-0300,9297,9298,9297,9297,0.0003
21.07.2020 13:30:00.000 GMT-0300,9297,9298,9297,9298,0.0009
21.07.2020 13:31:00.000 GMT-0300,9298,9298,9297,9298,0.0009
21.07.2020 13:32:00.000 GMT-0300,9298,9298,9297,9297,0.0005
21.07.2020 13:33:00.000 GMT-0300,9297,9298,9297,9297,0.0009
21.07.2020 13:34:00.000 GMT-0300,9297,9297,9297,9297,0.0001
21.07.2020 13:35:00.000 GMT-0300,9297,9297,9296,9296,0.0002
21.07.2020 13:36:00.000 GMT-0300,9296,9296,9293,9293,0.0004
21.07.2020 13:37:00.000 GMT-0300,9293,9297,9293,9297,0.0002
21.07.2020 13:38:00.000 GMT-0300,9297,9298,9297,9298,0.0003
21.07.2020 13:39:00.000 GMT-0300,9298,9298,9298,9298,0.0004
21.07.2020 13:40:00.000 GMT-0300,9298,9298,9298,9298,0.0003
21.07.2020 13:41:00.000 GMT-0300,9298,9299,9298,9299,0.0009
21.07.2020 13:42:00.000 GMT-0300,9299,9299,9297,9297,0.0004
21.07.2020 13:43:00.000 GMT-0300,9297,9297,9297,9297,0
21.07.2020 13:44:00.000 GMT-0300,9296,9297,9296,9297,0.0002
21.07.2020 13:45:00.000 GMT-0300,9297,9300,9297,9300,0.0003
21.07.2020 13:46:00.000 GMT-0300,9301,9303,9299,9303,0.0008
21.07.2020 13:47:00.000 GMT-0300,9302,9302,9302,9302,0.0002
21.07.2020 13:48:00.000 GMT-0300,9302,9302,9301,9301,0.0003
21.07.2020 13:49:00.000 GMT-0300,9301,9302,9301,9302,0.0003
21.07.2020 13:50:00.000 GMT-0300,9302,9303,9300,9300,0.0001
21.07.2020 13:51:00.000 GMT-0300,9301,9303,9300,9302,0.0009
21.07.2020 13:52:00.000 GMT-0300,9303,9303,9299,9303,0.0001
21.07.2020 13:53:00.000 GMT-0300,9302,9303,9301,9303,0.0001
21.07.2020 13:54:00.000 GMT-0300,9303,9304,9303,9304,0.0003
21.07.2020 13:55:00.000 GMT-0300,9304,9304,9304,9304,0.0002
21.07.2020 13:56:00.000 GMT-0300,9304,9305,9304,9304,0.0005
21.07.2020 13:57:00.000 GMT-0300,9304,9305,9304,9305,0.0002
21.07.2020 13:58:00.000 GMT-0300,9305,9306,9305,9306,0.0002
21.07.2020 13:59:00.000 GMT-0300,9306,9307,9306,9307,0.0001
21.07.2020 14:00:00.000 GMT-0300,9305,9305,9305,9305,0.0004
21.07.2020 14:01:00.000 GMT-0300,9306,9306,9304,9305,0.0006
21.07.2020 14:02:00.000 GMT-0300,9305,9307,9304,9306,0.0013
21.07.2020 14:03:00.000 GMT-0300,9306,9306,9306,9306,0.0002
21.07.2020 14:04:00.000 GMT-0300,9306,9306,9305,9305,0.0002
21.07.2020 14:05:00.000 GMT-0300,9306,9306,9306,9306,0.0002
21.07.2020 14:06:00.000 GMT-0300,9306,9306,9306,9306,0.0002
21.07.2020 14:07:00.000 GMT-0300,9306,9306,9305,9305,0.0005
21.07.2020 14:08:00.000 GMT-0300,9305,9305,9305,9305,0.0001
21.07.2020 14:09:00.000 GMT-0300,9305,9305,9303,9303,0.0001
21.07.2020 14:10:00.000 GMT-0300,9304,9304,9304,9304,0.0002
21.07.2020 14:11:00.000 GMT-0300,9304,9304,9301,9302,0.0007
21.07.2020 14:12:00.000 GMT-0300,9302,9302,9301,9301,0.002
21.07.2020 14:13:00.000 GMT-0300,9301,9301,9300,9300,0.0006
21.07.2020 14:14:00.000 GMT-0300,9300,9300,9298,9299,0.0009
21.07.2020 14:15:00.000 GMT-0300,9299,9300,9299,9300,0.0004
21.07.2020 14:16:00.000 GMT-0300,9300,9300,9299,9299,0.0006
21.07.2020 14:17:00.000 GMT-0300,9299,9299,9297,9298,0.0012
21.07.2020 14:18:00.000 GMT-0300,9298,9298,9297,9298,0.0006
21.07.2020 14:19:00.000 GMT-0300,9298,9298,9297,9297,0
21.07.2020 14:20:00.000 GMT-0300,9297,9297,9297,9297,0
21.07.2020 14:21:00.000 GMT-0300,9298,9299,9298,9298,0.0002
21.07.2020 14:22:00.000 GMT-0300,9297,9300,9297,9299,0.0003
21.07.2020 14:23:00.000 GMT-0300,9299,9315,9298,9312,0.0007
21.07.2020 14:24:00.000 GMT-0300,9312,9314,9312,9314,0.0002
21.07.2020 14:25:00.000 GMT-0300,9314,9314,9313,9313,0.0003
21.07.2020 14:26:00.000 GMT-0300,9313,9318,9313,9316,0.0012
21.07.2020 14:27:00.000 GMT-0300,9316,9316,9315,9315,0.0002
21.07.2020 14:28:00.000 GMT-0300,9315,9316,9314,9316,0.0001
21.07.2020 14:29:00.000 GMT-0300,9315,9316,9315,9316,0.0002
21.07.2020 14:30:00.000 GMT-0300,9316,9316,9315,9315,0.0002
21.07.2020 14:31:00.000 GMT-0300,9315,9315,9313,9313,0.0002
21.07.2020 14:32:00.000 GMT-0300,9313,9313,9312,9313,0.0001
21.07.2020 14:33:00.000 GMT-0300,9313,9313,9313,9313,0
21.07.2020 14:34:00.000 GMT-0300,9312,9313,9311,9313,0.0002
21.07.2020 14:35:00.000 GMT-0300,9313,9313,9313,9313,0.0005
21.07.2020 14:36:00.000 GMT-0300,9313,9313,9312,9313,0.0003
21.07.2020 14:37:00.000 GMT-0300,9313,9313,9312,9313,0.0002
21.07.2020 14:38:00.000 GMT-0300,9313,9313,9309,9313,0.0002
21.07.2020 14:39:00.000 GMT-0300,9309,9309,9309,9309,0
21.07.2020 14:40:00.000 GMT-0300,9311,9311,9311,9311,0
21.07.2020 14:41:00.000 GMT-0300,9311,9313,9311,9313,0.0001
21.07.2020 14:42:00.000 GMT-0300,9313,9314,9313,9314,0.0002
21.07.2020 14:43:00.000 GMT-0300,9314,9314,9313,9313,0.0001
21.07.2020 14:44:00.000 GMT-0300,9313,9315,9313,9315,0
21.07.2020 14:45:00.000 GMT-0300,9314,9314,9313,9313,0.0001
21.07.2020 14:46:00.000 GMT-0300,9313,9313,9310,9310,0.0005
21.07.2020 14:47:00.000 GMT-0300,9310,9310,9310,9310,0
21.07.2020 14:48:00.000 GMT-0300,9310,9310,9310,9310,0
21.07.2020 14:49:00.000 GMT-0300,9310,9310,9310,9310,0.0001
21.07.2020 14:50:00.000 GMT-0300,9310,9311,9310,9310,0.0002
21.07.2020 14:51:00.000 GMT-0300,9311,9311,9310,9310,0.0004
21.07.2020 14:52:00.000 GMT-0300,9310,9312,9310,9310,0.0004
21.07.2020 14:53:00.000 GMT-0300,9311,9311,9311,9311,0
21.07.2020 14:54:00.000 GMT-0300,9311,9311,9311,9311,0
21.07.2020 14:55:00.000 GMT-0300,9311,9311,9310,9310,0
21.07.2020 14:56:00.000 GMT-0300,9310,9311,9310,9311,0
21.07.2020 14:57:00.000 GMT-0300,9311,9311,9311,9311,0
21.07.2020 14:58:00.000 GMT-0300,9311,9313,9311,9313,0.0003
21.07.2020 14:59:00.000 GMT-0300,9313,9314,9313,9314,0.0001
21.07.2020 15:00:00.000 GMT-0300,9314,9314,9313,9314,0.0001
21.07.2020 15:01:00.000 GMT-0300,9314,9314,9314,9314,0
21.07.2020 15:02:00.000 GMT-0300,9314,9315,9314,9315,0.0001
21.07.2020 15:03:00.000 GMT-0300,9315,9316,9315,9316,0
21.07.2020 15:04:00.000 GMT-0300,9316,9316,9315,9315,0
21.07.2020 15:05:00.000 GMT-0300,9315,9317,9313,9315,0.0006
21.07.2020 15:06:00.000 GMT-0300,9315,9315,9315,9315,0.0001
21.07.2020 15:07:00.000 GMT-0300,9315,9316,9314,9316,0.0002
21.07.2020 15:08:00.000 GMT-0300,9316,9316,9316,9316,0
